PUBLICATION DATE,FISCAL YEAR,MONTH,REVENUES/EXPENDITURES,DESCRIPTION,AMOUNT
20221007,2023,October,Revenues,Inter-Fund Revenues,38
20221007,2023,October,Revenues,Federal Categorical Grants,440
20221007,2023,October,Revenues,State Categorical Grants,486
20221007,2023,October,Expenditures,Personal Service,3945
20221007,2023,October,Expenditures,Other Than Personal Service,2749
20221007,2023,October,Expenditures,Debt Service,1
20221007,2023,October,Expenditures,Capital Stabilization Reserve,0
20221007,2023,October,Expenditures,General Reserve,0
20221007,2023,October,Expenditures,Deposit to the Rainy Day Fund,0
20221007,2023,October,Expenditures,Intra-City Expenses,-155
20221007,2023,November,Revenues,General Property Taxes,181
20221007,2023,November,Revenues,Other Taxes,1935
20221007,2023,November,Revenues,Miscellaneous Revenues,585
20221007,2023,November,Revenues,Unrestricted Intgvt.  Aid,0
20221007,2023,November,Revenues,Intra-City Revenue,-91
20221007,2023,November,Revenues,Disallowances,0
20221007,2023,November,Revenues,Other Categorical Grants,32
20221007,2023,November,Revenues,Inter-Fund Revenues,25
20221007,2023,November,Revenues,Federal Categorical Grants,373
20221007,2023,November,Revenues,State Categorical Grants,939
20221007,2023,November,Expenditures,Personal Service,3905
20221007,2023,November,Expenditures,Other Than Personal Service,2334
20221007,2023,November,Expenditures,Debt Service,46
20221007,2023,November,Expenditures,Capital Stabilization Reserve,0
20221007,2023,November,Expenditures,General Reserve,0
20221007,2023,November,Expenditures,Deposit to the Rainy Day Fund,0
20221007,2023,November,Expenditures,Intra-City Expenses,-91
20221007,2023,December,Revenues,General Property Taxes,8112
20221007,2023,December,Revenues,Other Taxes,5343
20221007,2023,December,Revenues,Miscellaneous Revenues,674
20221007,2023,December,Revenues,Unrestricted Intgvt.  Aid,0
20221007,2023,December,Revenues,Intra-City Revenue,-215
20221007,2023,December,Revenues,Disallowances,0
20221007,2023,December,Revenues,Other Categorical Grants,34
20221007,2023,December,Revenues,Inter-Fund Revenues,27
20221007,2023,December,Revenues,Federal Categorical Grants,627
20221007,2023,December,Revenues,State Categorical Grants,1284
20221007,2023,December,Expenditures,Personal Service,4729
20221007,2023,December,Expenditures,Other Than Personal Service,2231
20221007,2023,December,Expenditures,Debt Service,97
20221007,2023,December,Expenditures,Capital Stabilization Reserve,0
20221007,2023,December,Expenditures,General Reserve,0
20221007,2023,December,Expenditures,Deposit to the Rainy Day Fund,0
20221007,2023,December,Expenditures,Intra-City Expenses,-215
20221007,2023,January,Revenues,General Property Taxes,3793
20221007,2023,January,Revenues,Other Taxes,4155
20221007,2023,January,Revenues,Miscellaneous Revenues,682
20221007,2023,January,Revenues,Unrestricted Intgvt.  Aid,0
20221007,2023,January,Revenues,Intra-City Revenue,-251
20221007,2023,January,Revenues,Disallowances,0
20221007,2023,January,Revenues,Other Categorical Grants,39
20221007,2023,January,Revenues,Inter-Fund Revenues,107
20221007,2023,January,Revenues,Federal Categorical Grants,713
20221007,2023,January,Revenues,State Categorical Grants,249
20221007,2023,January,Expenditures,Personal Service,4133
20221007,2023,January,Expenditures,Other Than Personal Service,2992
20221007,2023,January,Expenditures,Debt Service,485
20221007,2023,January,Expenditures,Capital Stabilization Reserve,0
20221007,2023,January,Expenditures,General Reserve,0
20221007,2023,January,Expenditures,Deposit to the Rainy Day Fund,0
20221007,2023,January,Expenditures,Intra-City Expenses,-251
20221007,2023,February,Revenues,General Property Taxes,141
20221007,2023,February,Revenues,Other Taxes,2129
20221007,2023,February,Revenues,Miscellaneous Revenues,341
20221007,2023,February,Revenues,Unrestricted Intgvt.  Aid,0
20221007,2023,February,Revenues,Intra-City Revenue,-91
20221007,2023,February,Revenues,Disallowances,0
20221007,2023,February,Revenues,Other Categorical Grants,30
20221007,2023,February,Revenues,Inter-Fund Revenues,27
20221007,2023,February,Revenues,Federal Categorical Grants,452
20221007,2023,February,Revenues,State Categorical Grants,278
20221007,2023,February,Expenditures,Personal Service,3883
20221007,2023,February,Expenditures,Other Than Personal Service,1862
20221007,2023,February,Expenditures,Debt Service,394
20221007,2023,February,Expenditures,Capital Stabilization Reserve,0
20221007,2023,February,Expenditures,General Reserve,0
20221007,2023,February,Expenditures,Deposit to the Rainy Day Fund,0
20221007,2023,February,Expenditures,Intra-City Expenses,-91
20221007,2023,March,Revenues,General Property Taxes,1278
20221007,2023,March,Revenues,Other Taxes,4095
20221007,2023,March,Revenues,Miscellaneous Revenues,515
20221007,2023,March,Revenues,Unrestricted Intgvt.  Aid,0
20221007,2023,March,Revenues,Intra-City Revenue,-142
20221007,2023,March,Revenues,Disallowances,0
20221007,2023,March,Revenues,Other Categorical Grants,32
20221007,2023,March,Revenues,Inter-Fund Revenues,62
20221007,2023,March,Revenues,Federal Categorical Grants,917
20221007,2023,March,Revenues,State Categorical Grants,4435
20221007,2023,March,Expenditures,Personal Service,3957
20221007,2023,March,Expenditures,Other Than Personal Service,2056
20221007,2023,March,Expenditures,Debt Service,399
20221007,2023,March,Expenditures,Capital Stabilization Reserve,0
20221007,2023,March,Expenditures,General Reserve,0
20221007,2023,March,Expenditures,Deposit to the Rainy Day Fund,0
20221007,2023,March,Expenditures,Intra-City Expenses,-142
20221007,2023,April,Revenues,General Property Taxes,725
20221007,2023,April,Revenues,Other Taxes,2579
20221007,2023,April,Revenues,Miscellaneous Revenues,362
20221007,2023,April,Revenues,Unrestricted Intgvt.  Aid,0
20221007,2023,April,Revenues,Intra-City Revenue,-159
20221007,2023,April,Revenues,Disallowances,0
20221007,2023,April,Revenues,Other Categorical Grants,34
20221007,2023,April,Revenues,Inter-Fund Revenues,116
20221007,2023,April,Revenues,Federal Categorical Grants,995
20221007,2023,April,Revenues,State Categorical Grants,936
20221007,2023,April,Expenditures,Personal Service,3899
20221007,2023,April,Expenditures,Other Than Personal Service,2362
20221007,2023,April,Expenditures,Debt Service,313
20221007,2023,April,Expenditures,Capital Stabilization Reserve,0
20221007,2023,April,Expenditures,General Reserve,0
20221007,2023,April,Expenditures,Deposit to the Rainy Day Fund,0
20221007,2023,April,Expenditures,Intra-City Expenses,-159
20221007,2023,May,Revenues,General Property Taxes,45
20221007,2023,May,Revenues,Other Taxes,1805
20221007,2023,May,Revenues,Miscellaneous Revenues,349
20221007,2023,May,Revenues,Unrestricted Intgvt.  Aid,0
20221007,2023,May,Revenues,Intra-City Revenue,-85
20221007,2023,May,Revenues,Disallowances,0
20221007,2023,May,Revenues,Other Categorical Grants,34
20221007,2023,May,Revenues,Inter-Fund Revenues,45
20221007,2023,May,Revenues,Federal Categorical Grants,900
20221007,2023,May,Revenues,State Categorical Grants,1980
20221007,2023,May,Expenditures,Personal Service,3929
20221007,2023,May,Expenditures,Other Than Personal Service,2157
20221007,2023,May,Expenditures,Debt Service,377
20221007,2023,May,Expenditures,Capital Stabilization Reserve,0
20221007,2023,May,Expenditures,General Reserve,0
20221007,2023,May,Expenditures,Deposit to the Rainy Day Fund,0
20221007,2023,May,Expenditures,Intra-City Expenses,-85
20221007,2023,June,Revenues,General Property Taxes,165
20221007,2023,June,Revenues,Other Taxes,4288
20221007,2023,June,Revenues,Miscellaneous Revenues,531
20221007,2023,June,Revenues,Unrestricted Intgvt.  Aid,0
20221007,2023,June,Revenues,Intra-City Revenue,-323
20221007,2023,June,Revenues,Disallowances,0
20221007,2023,June,Revenues,Other Categorical Grants,393
20221007,2023,June,Revenues,Inter-Fund Revenues,56
20221007,2023,June,Revenues,Federal Categorical Grants,791
20221007,2023,June,Revenues,State Categorical Grants,1103
20221007,2023,June,Expenditures,Personal Service,7239
20221007,2023,June,Expenditures,Other Than Personal Service,2403
20221007,2023,June,Expenditures,Debt Service,286
20221007,2023,June,Expenditures,Capital Stabilization Reserve,0
20221007,2023,June,Expenditures,General Reserve,0
20221007,2023,June,Expenditures,Deposit to the Rainy Day Fund,0
20221007,2023,June,Expenditures,Intra-City Expenses,-323
20221007,2023,Post June,Revenues,General Property Taxes,-49
20221007,2023,Post June,Revenues,Other Taxes,-124
20221007,2023,Post June,Revenues,Miscellaneous Revenues,384
20221007,2023,Post June,Revenues,Unrestricted Intgvt.  Aid,252
20221007,2023,Post June,Revenues,Intra-City Revenue,-384
20221007,2023,Post June,Revenues,Disallowances,-15
20221007,2023,Post June,Revenues,Other Categorical Grants,322
20221007,2023,Post June,Revenues,Inter-Fund Revenues,191
20221007,2023,Post June,Revenues,Federal Categorical Grants,2653
20221007,2023,Post June,Revenues,State Categorical Grants,4138
20221007,2023,Post June,Expenditures,Personal Service,4045
20221007,2023,Post June,Expenditures,Other Than Personal Service,2020
20221007,2023,Post June,Expenditures,Debt Service,0
20221007,2023,Post June,Expenditures,Capital Stabilization Reserve,250
20221007,2023,Post June,Expenditures,General Reserve,1555
20221007,2023,Post June,Expenditures,Deposit to the Rainy Day Fund,0
20221007,2023,Post June,Expenditures,Intra-City Expenses,-384
20221109,2023,July,Revenues,General Property Taxes,14153
20221109,2023,July,Revenues,Other Taxes,1928
20221109,2023,July,Revenues,Miscellaneous Revenues,705
20221109,2023,July,Revenues,Unrestricted Intgvt.  Aid,0
20221109,2023,July,Revenues,Intra-City Revenue,-1
20221109,2023,July,Revenues,Disallowances,0
20221109,2023,July,Revenues,Other Categorical Grants,8
20221109,2023,July,Revenues,Inter-Fund Revenues,0
20221109,2023,July,Revenues,Federal Categorical Grants,29
20221109,2023,July,Revenues,State Categorical Grants,1
20221109,2023,July,Expenditures,Personal Service,2616
20221109,2023,July,Expenditures,Other Than Personal Service,14320
20221109,2023,July,Expenditures,Debt Service,32
20221109,2023,July,Expenditures,Capital Stabilization Reserve,0
20221109,2023,July,Expenditures,General Reserve,0
20221109,2023,July,Expenditures,Deposit to the Rainy Day Fund,0
20221109,2023,July,Expenditures,Intra-City Expenses,-1
20221109,2023,August,Revenues,General Property Taxes,276
20221109,2023,August,Revenues,Other Taxes,1929
20221109,2023,August,Revenues,Miscellaneous Revenues,965
20221109,2023,August,Revenues,Unrestricted Intgvt.  Aid,0
20221109,2023,August,Revenues,Intra-City Revenue,-3
20221109,2023,August,Revenues,Disallowances,0
20221109,2023,August,Revenues,Other Categorical Grants,6
20221109,2023,August,Revenues,Inter-Fund Revenues,0
20221109,2023,August,Revenues,Federal Categorical Grants,96
20221109,2023,August,Revenues,State Categorical Grants,10
20221109,2023,August,Expenditures,Personal Service,2814
20221109,2023,August,Expenditures,Other Than Personal Service,6046
20221109,2023,August,Expenditures,Debt Service,-9
20221109,2023,August,Expenditures,Capital Stabilization Reserve,0
20221109,2023,August,Expenditures,General Reserve,0
20221109,2023,August,Expenditures,Deposit to the Rainy Day Fund,0
20221109,2023,August,Expenditures,Intra-City Expenses,-3
20221109,2023,September,Revenues,General Property Taxes,1456
20221109,2023,September,Revenues,Other Taxes,4507
20221109,2023,September,Revenues,Miscellaneous Revenues,557
20221109,2023,September,Revenues,Unrestricted Intgvt.  Aid,0
20221109,2023,September,Revenues,Intra-City Revenue,-1
20221109,2023,September,Revenues,Disallowances,0
20221109,2023,September,Revenues,Other Categorical Grants,7
20221109,2023,September,Revenues,Inter-Fund Revenues,32
20221109,2023,September,Revenues,Federal Categorical Grants,163
20221109,2023,September,Revenues,State Categorical Grants,1315
20221109,2023,September,Expenditures,Personal Service,3746
20221109,2023,September,Expenditures,Other Than Personal Service,3197
20221109,2023,September,Expenditures,Debt Service,-7
20221109,2023,September,Expenditures,Capital Stabilization Reserve,0
20221109,2023,September,Expenditures,General Reserve,0
20221109,2023,September,Expenditures,Deposit to the Rainy Day Fund,0
20221109,2023,September,Expenditures,Intra-City Expenses,-1
20221109,2023,October,Revenues,General Property Taxes,927
20221109,2023,October,Revenues,Other Taxes,2193
20221109,2023,October,Revenues,Miscellaneous Revenues,648
20221109,2023,October,Revenues,Unrestricted Intgvt.  Aid,0
20221109,2023,October,Revenues,Intra-City Revenue,-163
20221109,2023,October,Revenues,Disallowances,0
20221109,2023,October,Revenues,Other Categorical Grants,30
20221109,2023,October,Revenues,Inter-Fund Revenues,39
20221109,2023,October,Revenues,Federal Categorical Grants,424
20221109,2023,October,Revenues,State Categorical Grants,462
20221109,2023,October,Expenditures,Personal Service,3945
20221109,2023,October,Expenditures,Other Than Personal Service,2513
20221109,2023,October,Expenditures,Debt Service,1
20221109,2023,October,Expenditures,Capital Stabilization Reserve,0
20221109,2023,October,Expenditures,General Reserve,0
20221109,2023,October,Expenditures,Deposit to the Rainy Day Fund,0
20221109,2023,October,Expenditures,Intra-City Expenses,-163
20221109,2023,November,Revenues,General Property Taxes,181
20221109,2023,November,Revenues,Other Taxes,1935
20221109,2023,November,Revenues,Miscellaneous Revenues,601
20221109,2023,November,Revenues,Unrestricted Intgvt.  Aid,0
20221109,2023,November,Revenues,Intra-City Revenue,-99
20221109,2023,November,Revenues,Disallowances,0
20221109,2023,November,Revenues,Other Categorical Grants,32
20221109,2023,November,Revenues,Inter-Fund Revenues,26
20221109,2023,November,Revenues,Federal Categorical Grants,369
20221109,2023,November,Revenues,State Categorical Grants,825
20221109,2023,November,Expenditures,Personal Service,3905
20221109,2023,November,Expenditures,Other Than Personal Service,2300
20221109,2023,November,Expenditures,Debt Service,46
20221109,2023,November,Expenditures,Capital Stabilization Reserve,0
20221109,2023,November,Expenditures,General Reserve,0
20221109,2023,November,Expenditures,Deposit to the Rainy Day Fund,0
20221109,2023,November,Expenditures,Intra-City Expenses,-99
20221109,2023,December,Revenues,General Property Taxes,8112
20221109,2023,December,Revenues,Other Taxes,5343
20221109,2023,December,Revenues,Miscellaneous Revenues,682
20221109,2023,December,Revenues,Unrestricted Intgvt.  Aid,0
20221109,2023,December,Revenues,Intra-City Revenue,-224
20221109,2023,December,Revenues,Disallowances,0
